;ID WMO;:  96933
;NAMA STASIUN;:  Stasiun Meteorologi Perak I
;LINTANG;:  -7.22360
;BUJUR;:  112.72390
;ELEVASI;:  3 Meter
;;
;;
TANGGAL;TAVG;
01-05-2025;29,7;
02-05-2025;28,7;
03-05-2025;29,5;
04-05-2025;30;
05-05-2025;29,4;
06-05-2025;29,5;
07-05-2025;29,5;
08-05-2025;27,5;
09-05-2025;27,3;
10-05-2025;28,9;
11-05-2025;28,6;
12-05-2025;27,6;
13-05-2025;27;
14-05-2025;28,9;
15-05-2025;27,7;
16-05-2025;29,3;
17-05-2025;28;
18-05-2025;28,2;
19-05-2025;27,9;
20-05-2025;28,6;
21-05-2025;29;
22-05-2025;29,2;
23-05-2025;26,9;
24-05-2025;28,7;
25-05-2025;29,6;
26-05-2025;27,4;
27-05-2025;27,6;
28-05-2025;28,9;
29-05-2025;30,1;
30-05-2025;29,6;
31-05-2025;29,3;
;;
;;
;;
KETERANGAN:;;
8888: Data tidak terukur;;
9999: Tidak Ada Data (tidak dilakukan pengukuran);;
Tavg: Temperatur rata-rata(°C);;
