;ID WMO;:  96937
;NAMA STASIUN;:  Stasiun Meteorologi Maritim Tanjung Perak
;LINTANG;:  -7.20530
;BUJUR;:  112.73530
;ELEVASI;:  3 Meter
;;
;;
TANGGAL;TAVG;
01-05-2025;29,7;
02-05-2025;29,1;
03-05-2025;29,8;
04-05-2025;30,3;
05-05-2025;30,4;
06-05-2025;30;
07-05-2025;29,8;
08-05-2025;28,4;
09-05-2025;28;
10-05-2025;28,9;
11-05-2025;29,6;
12-05-2025;28,1;
13-05-2025;27,3;
14-05-2025;28,8;
15-05-2025;27,9;
16-05-2025;29,6;
17-05-2025;28,6;
18-05-2025;28,5;
19-05-2025;28,2;
20-05-2025;28,9;
21-05-2025;29,5;
22-05-2025;29,5;
23-05-2025;27,2;
24-05-2025;28,9;
25-05-2025;29,8;
26-05-2025;27,3;
27-05-2025;28,2;
28-05-2025;29,2;
29-05-2025;30,2;
30-05-2025;29,9;
31-05-2025;28,9;
;;
;;
;;
KETERANGAN:;;
8888: Data tidak terukur;;
9999: Tidak Ada Data (tidak dilakukan pengukuran);;
Tavg: Temperatur rata-rata(°C);;
