;ID WMO;:  96937
;NAMA STASIUN;:  Stasiun Meteorologi Maritim Tanjung Perak
;LINTANG;:  -7.20530
;BUJUR;:  112.73530
;ELEVASI;:  3 Meter
;;
;;
TANGGAL;TAVG;
01-01-2026;29,6;
02-01-2026;28,5;
03-01-2026;28,3;
04-01-2026;26,8;
05-01-2026;28,2;
06-01-2026;30,1;
07-01-2026;28,7;
08-01-2026;28,1;
09-01-2026;27,9;
10-01-2026;27,7;
11-01-2026;27,3;
12-01-2026;26,9;
13-01-2026;27,8;
14-01-2026;27,2;
15-01-2026;26,6;
16-01-2026;28,4;
17-01-2026;27,7;
18-01-2026;27,7;
19-01-2026;29;
20-01-2026;28,3;
21-01-2026;28,5;
22-01-2026;27,2;
23-01-2026;27,4;
24-01-2026;28,7;
25-01-2026;28;
26-01-2026;28,8;
27-01-2026;25,6;
28-01-2026;28;
29-01-2026;28,7;
30-01-2026;29,3;
31-01-2026;28,8;
;;
;;
;;
KETERANGAN:;;
8888: Data tidak terukur;;
9999: Tidak Ada Data (tidak dilakukan pengukuran);;
Tavg: Temperatur rata-rata(°C);;
