;ID WMO;:  96937
;NAMA STASIUN;:  Stasiun Meteorologi Maritim Tanjung Perak
;LINTANG;:  -7.20530
;BUJUR;:  112.73530
;ELEVASI;:  3 Meter
;;
;;
TANGGAL;TAVG;
01-04-2026;29,5;
02-04-2026;29,9;
03-04-2026;28,8;
04-04-2026;29,3;
05-04-2026;29,8;
06-04-2026;29,9;
07-04-2026;29,2;
08-04-2026;30,3;
09-04-2026;30,3;
10-04-2026;28,1;
11-04-2026;29,1;
12-04-2026;28,5;
13-04-2026;29,4;
14-04-2026;30,2;
15-04-2026;30,5;
16-04-2026;30,3;
17-04-2026;30,4;
18-04-2026;30,3;
19-04-2026;29,9;
20-04-2026;29,6;
21-04-2026;29,6;
22-04-2026;27,4;
23-04-2026;27,8;
24-04-2026;29,9;
25-04-2026;30;
26-04-2026;30;
27-04-2026;28,4;
28-04-2026;29;
29-04-2026;29,2;
30-04-2026;29;
;;
;;
;;
KETERANGAN:;;
8888: Data tidak terukur;;
9999: Tidak Ada Data (tidak dilakukan pengukuran);;
Tavg: Temperatur rata-rata(°C);;
