;ID WMO;:  96933
;NAMA STASIUN;:  Stasiun Meteorologi Perak I
;LINTANG;:  -7.22360
;BUJUR;:  112.72390
;ELEVASI;:  3 Meter
;;
;;
TANGGAL;TAVG;
01-01-2026;28,8;
02-01-2026;28,4;
03-01-2026;27,6;
04-01-2026;26,4;
05-01-2026;27,8;
06-01-2026;29,6;
07-01-2026;28,4;
08-01-2026;27,7;
09-01-2026;27,2;
10-01-2026;27,2;
11-01-2026;27;
12-01-2026;26,7;
13-01-2026;27,5;
14-01-2026;27;
15-01-2026;26,4;
16-01-2026;28;
17-01-2026;27,4;
18-01-2026;27,3;
19-01-2026;28,7;
20-01-2026;27,9;
21-01-2026;28;
22-01-2026;27,1;
23-01-2026;26,8;
24-01-2026;28,5;
25-01-2026;27,8;
26-01-2026;28,5;
27-01-2026;25,6;
28-01-2026;27,9;
29-01-2026;28,2;
30-01-2026;28,9;
31-01-2026;28,6;
;;
;;
;;
KETERANGAN:;;
8888: Data tidak terukur;;
9999: Tidak Ada Data (tidak dilakukan pengukuran);;
Tavg: Temperatur rata-rata(°C);;
