;ID WMO;:  96937
;NAMA STASIUN;:  Stasiun Meteorologi Maritim Tanjung Perak
;LINTANG;:  -7.20530
;BUJUR;:  112.73530
;ELEVASI;:  3 Meter
;;
;;
TANGGAL;TAVG;
01-11-2025;29,2;
02-11-2025;28,6;
03-11-2025;28;
04-11-2025;29,2;
05-11-2025;28,8;
06-11-2025;28,9;
07-11-2025;29,9;
08-11-2025;29,8;
09-11-2025;29,5;
10-11-2025;29,6;
11-11-2025;28,4;
12-11-2025;27,1;
13-11-2025;28,2;
14-11-2025;29,1;
15-11-2025;28,8;
16-11-2025;29,7;
17-11-2025;27,6;
18-11-2025;28,7;
19-11-2025;28,7;
20-11-2025;28,8;
21-11-2025;28,6;
22-11-2025;29,3;
23-11-2025;29,5;
24-11-2025;28,7;
25-11-2025;29,8;
26-11-2025;29,9;
27-11-2025;28,8;
28-11-2025;29,8;
29-11-2025;28,6;
30-11-2025;28,7;
;;
;;
;;
KETERANGAN:;;
8888: Data tidak terukur;;
9999: Tidak Ada Data (tidak dilakukan pengukuran);;
Tavg: Temperatur rata-rata(°C);;
