;ID WMO;:  96933
;NAMA STASIUN;:  Stasiun Meteorologi Perak I
;LINTANG;:  -7.22360
;BUJUR;:  112.72390
;ELEVASI;:  3 Meter
;;
;;
TANGGAL;TAVG;
01-12-2025;29,4;
02-12-2025;29,3;
03-12-2025;29,3;
04-12-2025;27,2;
05-12-2025;27,9;
06-12-2025;27,8;
07-12-2025;27,6;
08-12-2025;28,5;
09-12-2025;28,3;
10-12-2025;28,2;
11-12-2025;28,3;
12-12-2025;29;
13-12-2025;29,7;
14-12-2025;28,7;
15-12-2025;28,3;
16-12-2025;29;
17-12-2025;29,8;
18-12-2025;28,4;
19-12-2025;27,5;
20-12-2025;28,1;
21-12-2025;28,1;
22-12-2025;27,8;
23-12-2025;28,3;
24-12-2025;28,2;
25-12-2025;28,8;
26-12-2025;28,4;
27-12-2025;28,9;
28-12-2025;27,4;
29-12-2025;28,6;
30-12-2025;29,1;
31-12-2025;28,6;
;;
;;
;;
KETERANGAN:;;
8888: Data tidak terukur;;
9999: Tidak Ada Data (tidak dilakukan pengukuran);;
Tavg: Temperatur rata-rata(°C);;
